genome_id	covered	length	percent_covered
G900178005	2152	3676015	0.058541654481823385
G900178525	3338	3710480	0.08996140661046549
G900183385	33868	3181455	1.0645443672784936
G900183965	603263	2810763	21.46260641683415
G900184225	2408	3096857	0.07775625416349544
G900184895	186	4793671	0.003880116094742422
G900184925	16146	3013913	0.5357155299439632
G900186535	4279	3761872	0.11374656022320802
G900187875	1123	1626676	0.0690364891348984
G900188145	1111	5391076	0.020608130918577293
G900188325	160	4228606	0.003783752849047653
G900188465	151	2800703	0.005391503490373667
G900188485	178	8645832	0.002058795498223884
G900188525	1748	5425441	0.03221857909799406
G900197595	4080	2702264	0.15098450780530695
G900199405	2684	4182608	0.06417048884332455
G900199435	4776	2804289	0.170310549305011
G900199495	62582	3691390	1.6953505319134525
G900199515	99236	2507138	3.9581387223200313
G900205915	178534	4592139	3.8878178556877305
G900207585	1526	4512324	0.03381849353016317
G900215285	1180	5190251	0.02273493131642381
G900216475	1477	21387773	0.006905814831679763
G900217165	4455	3461149	0.12871448180936446
G900227605	6410	1259387	0.5089777804598586
G900230115	347	5461565	0.006353490254167074
G900230175	198	3026737	0.0065416982050306985
G900230215	156	4880021	0.0031967075551519145
G900232865	3700	2303257	0.1606420820603172
G900240225	8904	3472511	0.25641387457087966
G900240265	10356	2860601	0.3620218268818336
G900240275	7061	1678625	0.4206418944076253
G900240285	655	4170664	0.015704933315174755
G900240845	4218	2145854	0.19656509715945258
G900248245	3514720	6016486	58.41815305478979
G900258485	1538	1361280	0.11298189938881054
G900289045	329	3844677	0.008557285826611702
G900289115	549	2452879	0.022381862293248057
G900291465	10885	3708205	0.2935382482899408
G900292045	3928	5238888	0.07497774336844003
G900299195	189	2835774	0.0066648470576287115
G900312975	63073	2769591	2.2773398671500593
G900312995	1886	3765855	0.050081588377672535
G900313585	269	1667307	0.016133801393504614
G900314265	568	2499466	0.022724854028820556
G900314465	1796	1149326	0.1562654982137357
G900315595	1710	2406256	0.07106475786449987
G900315895	268	1737231	0.015426848818608466
G900315985	938	1834757	0.051123936303281575
G900315995	2053	1306496	0.1571378710688743
G900316315	327	2453166	0.013329713521221148
G900316495	1010	2779918	0.036332006915311896
G900316605	864	1995728	0.04329247272173362
G900318235	175	2037341	0.008589627362331587
G900318255	1140	3146610	0.036229465996739346
G900319825	153	2188141	0.006992236789128306
G900319835	1037	2657436	0.03902257664907076
G900320505	709	1197271	0.0592180049462486
G900320795	169	2821517	0.005989685690357351
G900320855	2053	2413582	0.08506029627333979
G900343095	11966	2320245	0.5157214001107642
G900343155	16777	2457694	0.6826317678278907
G900416805	6525	3138223	0.20792021472024136
G900444995	1355	2595786	0.05219998875099874
G900445225	657	3024147	0.02172513439326858
G900459405	16780	2553478	0.6571429242781807
G900460215	866	2507223	0.034540206435566365
G900461245	11859	4436867	0.2672831978060194
G900469445	1243	6294713	0.0197467303116123
G900476105	151	832213	0.018144393322382612
G900476375	398	5283959	0.00753223104115683
G900478165	11057	4384366	0.2521915369291706
G900498215	1415	3156633	0.04482624365898728
G900537065	213	2501144	0.008516103031252898
G900537185	151	5305701	0.0028459952794173664
G900538225	469	1924553	0.024369295103850087
G900538275	6822	3518882	0.19386839342723058
G900538515	2223	1676268	0.1326160255997251
G900538745	382	2471560	0.015455825470553011
G900538765	151	1868269	0.008082347884592637
G900538815	20144	2682021	0.7510754017213138
G900539055	26604	2748633	0.9678993157689658
G900539085	856	1954089	0.04380557896799992
G900539105	8815	1863096	0.4731371867042815
G900539185	13737	2414563	0.5689228237159271
G900539305	372	1637668	0.022715226773680625
G900539325	7610	1868682	0.4072388988602662
G900539465	921	2212829	0.04162092958832336
G900539545	1854	1917335	0.09669671705779115
G900539795	2990	2451225	0.12197982641332396
G900539845	5208	2242414	0.23224970946488918
G900539925	5557	2229642	0.24923283648226935
G900540025	515	1968156	0.026166625003302583
G900540045	5706	2912640	0.19590474620962425
G900540175	4063	1607374	0.2527725345812487
G900540205	10590	2773984	0.38176139444207324
G900540535	8116	2449126	0.33138352212176914
G900541495	766	2466129	0.031060824474307712
G900541565	3311	1972475	0.1678601756676257
G900541615	14765	1908012	0.7738420932363109
G900541935	1472	2451054	0.06005579640432239
G900542245	7976	2275016	0.3505909408988772
G900542435	4824	2844389	0.16959705581761145
G900542595	473	1152543	0.04103968355193689
G900542815	4846	2435783	0.19895039911190776
G900543165	384	2162937	0.01775363776198752
G900543375	1114	3563322	0.03126296192148787
G900543675	2315	1478543	0.15657305874769958
G900543695	4603	2559659	0.17982864123697728
G900543755	928	1880991	0.04933569591773698
G900543855	2116	1246906	0.1697000415428268
G900544005	1682	1304671	0.12892139091004554
G900544175	221	2487870	0.008883100805106377
G900544195	349	2926987	0.011923524088081021
G900544565	191	1736996	0.010995995385136178
G900544785	1300	1386368	0.09377019665774167
G900544945	13908	2131132	0.6526109128857339
G900545025	151	1753186	0.008612891045217107
G900545235	13431	1892566	0.7096714196493015
G900545365	156	1682244	0.009273327769336672
G900545585	14189	2208392	0.642503685939815
G900545965	47451	2307396	2.0564740512681827
G900546025	2932	1115943	0.2627374337219733
G900546275	4283	1154151	0.3710952899577265
G900546395	884	2593355	0.03408711880941869
G900546565	212	1852677	0.0114429012720512
G900546745	5653	1311598	0.43100096218505973
G900546885	4579	2134119	0.21456160598354637
G900547055	3889	5078483	0.07657798598518495
G900547445	686	1558798	0.044008267908991414
G900547755	723	1977550	0.03656039038203838
G900547775	2699	1114176	0.2422418002182779
G900547795	3424	1181808	0.28972557302032137
G900548005	4357	1575471	0.27655221835248
G900548305	10199	1747883	0.5835058753932615
G900548875	2309	3274903	0.07050590506039416
G900549075	1663	1173778	0.14167926132539543
G900549165	2881	1411761	0.20407136902067702
G900549925	2479	1269733	0.19523789647114786
G900550525	1839	1929585	0.09530546723777393
G900550885	742	1142658	0.0649363151529154
G900551395	1714	1163317	0.1473373121857585
G900551455	937	1060708	0.08833722381654517
G900551515	6002	2043955	0.29364638653982106
G900551585	287	1691087	0.016971332639893748
G900552165	713	1663638	0.04285788134197464
G900552255	591	1595898	0.03703244192298004
G900552655	4218	1597386	0.26405640214700765
G900552765	4976	1410608	0.3527556911629595
G900552945	1861	1753401	0.10613658826474946
G900553625	2623	1541893	0.17011556573640324
G900553945	8793	1606352	0.5473893642240306
G900554315	735	1278277	0.05749927441391811
G900557695	360	943585	0.0381523657116211
G900601305	785	5640059	0.01391829411713601
G900604335	69108	3281490	2.1059945329713026
G900604345	29999	2422126	1.2385400264065536
G900604355	102351	4142978	2.4704693097573776
G900604495	24932	3269032	0.762672252825913
G900604935	3302	1755373	0.18810816846334086
G900604945	12347	2642333	0.4672764560712067
G900604955	147	1867701	0.007870638822809433
G900605495	7669	4516756	0.16978999972546668
G900606105	5025	2122135	0.23678983665035447
G900609035	172	3289406	0.005228907590002572
G900625025	2329	3126739	0.07448654972480914
G900626135	1870	2874291	0.06505952250485424
G900631945	547	4105262	0.013324362732512567
G900637275	5177	2257472	0.2293273183454767
G900637295	891	3220508	0.027666442685439687
G900638385	7058	1837244	0.38416236493356354
G900638585	831	1587771	0.052337522224552534
G900639865	151	3869770	0.0039020406897567555
G900660445	481	1737308	0.02768651269665482
G900660525	327	841512	0.03885862590194792
G900660625	213	1190986	0.017884341209720347
G900660735	173	689509	0.025090317892877394
G900683765	3338	2550003	0.1309018067821881
G900696485	196	4445515	0.004408937997059959
G900696625	151	6962107	0.0021688836439888097
G900700355	2735	4393524	0.06225071263978528
G901212675	3971	2467017	0.16096362530132544
G901411515	3512	3861054	0.09095961879839028
G901564725	2533	1838114	0.1378042928784613
G902143515	13373	3058394	0.437255631550415
G902160675	15465	6730136	0.22978733267797263
G902167945	121208	3984251	3.042177814600536
G902167965	113835	4065023	2.800353159133417
G902363025	77292	3400230	2.2731403463883324
G902363055	46531	3012728	1.5444806169026877
G902363075	184780	3328354	5.551693119181433
G902363425	5996	3355078	0.1787141759446427
G902363445	23730	3130981	0.7579094219990476
G902363535	3421	1968635	0.17377523004518358
G902363555	99125	6638373	1.4932122675239852
G902363565	80990	2720867	2.976624730278988
G902363595	87632	4490726	1.9513993951089423
G902363685	123660	3540983	3.4922505982095933
G902363725	54002	2857153	1.8900632902753196
G902363825	81387	2963133	2.7466536264150143
G902364485	51424	3019774	1.7029088931820726
G902373415	1562	1995532	0.07827486605075738
G902377395	25626	4097874	0.6253486564008557
G902385285	17308	3754351	0.4610117700769054
G902387315	66960	2495727	2.682985759259727
G902406265	1454	2340618	0.062120345994092156
G902498805	188	6807159	0.0027617982773723957
G902501965	4444	2118587	0.20976245016135756
G902506435	1344	4210385	0.03192107135095722
G902506605	2651	3016405	0.08788607630606632
G902514225	453	1138645	0.03978412938185299
G902517245	178	1478672	0.012037828538039539
G902518965	151	1941465	0.007777631839873497
G902521155	151	1113781	0.013557422868589068
G902523065	237	1637102	0.014476801078979806
G902526495	499	1270068	0.03928923490710733
G902526805	163	1667337	0.009776068065424087
G902529025	420	841272	0.04992440019399195
G902529805	172	1649391	0.010428091337954434
G902530045	183	1625615	0.011257278014782098
G902533035	279	1023363	0.027263053286077372
G902536315	152	634124	0.023970075253420466
G902536535	151	417703	0.03615008750236412
G902536555	214	969326	0.02207719590725927
G902536695	194	1701997	0.011398374967758463
G902538145	224	1469500	0.015243280027220142
G902546725	151	1709438	0.008833312468776288
G902550405	205	1674185	0.01224476387018161
G902551055	151	570477	0.026469077631525898
G902551155	189	1716840	0.011008597190186622
G902552915	179	1434465	0.012478519866291615
G902555335	161	1386853	0.011609016961422733
G902558105	191	953665	0.02002799725270404
G902560215	200	896277	0.022314529994633358
G902563335	368	1252176	0.029388839907489046
G902564535	189	1369926	0.013796365643107732
G902569115	151	2379608	0.006345582969968164
G902571885	167	1382795	0.012076988996922899
G902574205	164	2027556	0.008088555877124972
G902578505	440	1033548	0.04257180121290932
G902580225	151	2366920	0.006379598803508356
G902580855	393	1344069	0.029239570289918148
G902582215	151	1181107	0.012784616465739345
G902584255	173	1189731	0.01454110214830075
G902587125	420	1542675	0.02722543633623414
G902587615	217	1102126	0.01968921883704767
G902587645	151	899660	0.016784118444745793
G902589115	222	1264599	0.017554971971352185
G902589295	151	1667397	0.009056031646932314
G902589825	158	3219840	0.0049070761280063605
G902589875	170	954783	0.01780509288498015
G902594435	930	806123	0.11536700974913258
G902596055	151	982189	0.015373823164380787
G902597455	151	1430179	0.010558118948746975
G902601765	219	1383803	0.015825952104454175
G902602405	174	1019901	0.017060479399471123
G902602795	177	1383576	0.012792936564380995
G902603495	151	1219682	0.01238027617034604
G902607665	173	1317621	0.013129723949451323
G902608015	151	835107	0.018081515302829455
G902609035	173	1365995	0.01266476085197969
G902612435	171	1799966	0.009500179447834016
G902614065	214	1364859	0.015679275295103743
G902615915	154	1806112	0.008526603001364257
G902615955	211	278113	0.07586844196423756
G902616255	216	965205	0.022378665672059303
G902616905	152	1561206	0.009736063017948944
G902617815	159	1249114	0.012729022331028232
G902618175	151	2032647	0.007428737011394501
G902626505	237	1555855	0.015232781975184063
G902626605	151	1295567	0.011655128603923997
G902627575	428	1331917	0.03213413448435601
G902628315	151	1199296	0.012590719889001548
G902631675	195	1217099	0.01602170406844472
G902634405	198	1562670	0.012670621436387721
G902703175	150	5865864	0.002557168048901236
G902705885	163	6708619	0.002429710198179387
G902706605	6859	2926085	0.2344087748647083
G902729365	8740	2484341	0.3518035567581101
G902749685	175	9920420	0.001764038216123914
G902757225	291	2768786	0.010510021359541691
G902762555	534	2146995	0.024871972221640015
G902762605	202	2353026	0.008584690521906685
G902763835	2710	2749286	0.09857104717370256
G902764085	151	2073448	0.007282555434233219
G902764145	422	1447567	0.029152363932032164
G902764185	1415	2677884	0.05284022758267348
G902764955	359	2591901	0.013850837667025093
G902765005	2554	2377602	0.10741915593947178
G902765025	9764	2058187	0.4743980989093799
G902765685	1239	2547754	0.048631068776655836
G902768695	151	2913829	0.005182184678647923
G902768975	1796	1891806	0.09493573865396346
G902770415	153	2289798	0.006681812107443539
G902770605	153	1863054	0.008212322348144499
G902773665	3908	2220784	0.17597389030180333
G902774125	942	1916845	0.04914325362770594
G902775815	151	3044261	0.004960152890964343
G902775895	800	1653327	0.0483872821287017
G902776555	987	2671854	0.03694064121767132
G902777695	339	3562345	0.009516203512012452
G902778125	1201	1273920	0.09427593569454912
G902778645	191	1476728	0.012934000032504292
G902778655	327	2648379	0.012347175385396123
G902778945	197	2148467	0.009169328642236534
G902779545	210	2306749	0.009103721297809168
G902779675	177	2899930	0.006103595604031822
G902780085	232	1244494	0.018642114787214725
G902780585	2764	1755435	0.1574538504701114
G902780745	576	2344250	0.024570758238242507
G902781245	778	2191427	0.03550198112919116
G902781685	396	2337510	0.016941103995277026
G902782075	961	3244856	0.029616106230908247
G902782335	386	1868681	0.02065628108810439
G902784545	273	2657911	0.010271224281023707
G902784635	1323	3283995	0.040286297634436107
G902785135	1840	1088991	0.16896374717513735
G902785145	4564	2551566	0.17887054459888554
G902785485	949	2349053	0.040399258765127906
G902785805	156	2208273	0.0070643439466044275
G902786275	1439	1100378	0.13077324337636703
G902787495	414	1623624	0.02549851443437643
G902787525	2324	1458836	0.15930508981132901
G902788545	711	2015399	0.03527837415816917
G902789245	636	2278990	0.027907099197451504
G902789425	424	1033599	0.04102171151481377
G902790095	681	2003627	0.033988362105322
G902790255	167	1092598	0.015284670116547897
G902790455	1115	5015094	0.02223288337167758
G902790905	1473	2009824	0.07328999952234623
G902791625	4136	1530129	0.2703040070477718
G902792045	150	2166838	0.006922529510743304
G902792225	1312	1583639	0.08284716403170167
G902792985	547	2605102	0.020997258456674633
G902798515	936	1021965	0.09158826378594179
G902798535	1103	947049	0.1164670465836509
G902798845	158	1954977	0.00808193651383111
G902799415	1751	2361491	0.07414807001170023
G902800075	212	5185102	0.004088637021991082
G902801355	537	2167002	0.02478078008234418
G902801795	1679	1512558	0.11100400778019752
G902801825	1453	856791	0.1695862818353601
